AÑO,CONCURSO,ÁREA,CARRERA,PLANTEL,OFERTA,ASPIRANTES,PRESENTARON EXAMEN,ACIERTOS MÍNIMOS,SELECCIONADOS
2023,Mayo,4,(421)  PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,150,2183,1951,75,152
2023,Mayo,4,(421)  PEDAGOGIA,FES ACATLÁN,85,1306,1178,73,85
2023,Mayo,4,(421)  PEDAGOGIA,FES ARAGÓN,144,2319,2106,72,150
2023,Mayo,4,(422)  PIANO,FACULTAD DE MÚSICA,33,35,22,42,19
2023,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,17,101,78,78,17
2023,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,59,18,14,43,13
2023,Mayo,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,14,9,42,8
2023,Mayo,4,(430)  LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,19,6,5,48,4
2023,Mayo,4,(431)  GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,4,2,56,2
2023,Mayo,4,(432)  LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,26,19,40,19
2023,Mayo,4,(433)  HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,30,41,32,43,31
2023,Mayo,4,(434)  ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,191,155,69,50
2023,Mayo,4,(434)  ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",45,170,131,59,49
2023,Mayo,4,(436)  TEATRO Y ACTUACION,FACULTAD DE MÚSICA,174,961,769,69,184
2023,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,28,2,1,40,0
2023,Mayo,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,15,127,110,61,21
2023,Mayo,4,(438)  MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,20,54,24,42,21
2023,Mayo,4,(439)  LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",34,176,91,69,43
2023,Mayo,4,(440)  TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",15,792,463,110,17
2023,Mayo,4,(440)  TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",45,74,50,42,50
2024,,1,(101)  ACTUARIA,FACULTAD DE CIENCIAS,56,1214,1031,107,58
2024,,1,(101)  ACTUARIA,FES ACATLÁN,51,572,509,94,51
2024,,1,(102)  ARQUITECTURA,FACULTAD DE ARQUITECTURA,250,5157,4375,95,251
2024,,1,(102)  ARQUITECTURA,FES ACATLÁN,86,1411,1240,78,86
2024,,1,(102)  ARQUITECTURA,FES ARAGÓN,95,1905,1680,80,96
2024,,1,(103)  ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,25,386,342,83,25
2024,,1,(104)  CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,40,1043,869,107,42
2024,,1,(105)  DISEÑO INDUSTRIAL,FES ARAGÓN,23,926,776,90,24
2024,,1,(106)  FISICA,FACULTAD DE CIENCIAS,80,1011,818,106,90
2024,,1,(107)  INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,130,1470,1247,89,133
2024,,1,(107)  INGENIERIA CIVIL,FES ARAGÓN,142,885,781,65,144
2024,,1,(107)  INGENIERIA CIVIL,FES ACATLÁN,104,751,647,63,116
2024,,1,(108)  INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,24,128,102,71,26
2024,,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,63,530,447,74,65
2024,,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,100,1278,1096,96,106
2024,,1,(110)  INGENIERIA EN COMPUTACION,FES ARAGÓN,82,1719,1531,87,82
2024,,1,(110)  INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,110,3068,2641,100,112
2024,,1,(111)  INGENIERIA EN TELECOMUNICACIONES,FACULTAD DE INGENIERÍA,25,162,141,81,25
2024,,1,(112)  INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,22,122,110,79,23
2024,,1,(113)  INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,30,93,76,57,30
2024,,1,(114)  INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,71,1007,834,90,74
2024,,1,(114)  INGENIERIA INDUSTRIAL,FES ARAGÓN,50,498,431,76,51
2024,,1,(114)  INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,41,454,395,73,41
2024,,1,(115)  INGENIERIA MECANICA,FES ARAGÓN,39,700,587,78,41
2024,,1,(115)  INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,64,1858,1609,103,69
2024,,1,(116)  INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,106,591,492,63,107
2024,,1,(117)  INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,62,477,403,70,63
2024,,1,(118)  INGENIERIA QUIMICA,FES CUAUTITLÁN,66,245,198,62,66
2024,,1,(118)  INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,55,483,397,94,59
2024,,1,(118)  INGENIERIA QUIMICA,FES ZARAGOZA,116,405,358,52,170
2024,,1,(119)  INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,32,82,68,67,32
2024,,1,(120)  INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,26,94,87,67,26
2024,,1,(121)  MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,260,455,399,48,262
2024,,1,(122)  MATEMATICAS,FACULTAD DE CIENCIAS,121,471,397,93,128
2024,,1,(123)  URBANISMO,FACULTAD DE ARQUITECTURA,25,121,103,71,26
2024,,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,18,33,28,59,18
2024,,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,42,176,151,78,42
2024,,1,"(130)  ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,90,528,461,61,90
2024,,1,(131)  GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,38,45,34,45,31
2024,,1,(132)  TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,73,65,47,51
2024,,1,(133)  CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,44,31,27,45,26
2024,,1,(134)  FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13,319,252,101,13
2024,,1,(136)  MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,32,191,152,97,32
2024,,1,(137)  INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,19,271,231,91,22
2024,,1,(139)  INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13,1220,1005,116,13
2024,,2,(201)  BIOLOGIA,TLAXCALA,15,40,35,60,12
2024,,2,(201)  BIOLOGIA,FACULTAD DE CIENCIAS,130,1529,1290,93,139
2024,,2,(201)  BIOLOGIA,FES IZTACALA,110,1006,888,84,110
2024,,2,(201)  BIOLOGIA,FES ZARAGOZA,120,805,712,76,127
2024,,2,(202)  CIRUJANO DENTISTA,FES ZARAGOZA,125,2626,2387,90,135
2024,,2,(202)  CIRUJANO DENTISTA,FES IZTACALA,148,2778,2498,89,151
2024,,2,(202)  CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,115,3008,2627,98,120
2024,,2,(203)  ENFERMERIA Y OBSTETRICIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,90,2395,2088,89,91
2024,,2,(204)  INGENIERIA AGRICOLA,FES CUAUTITLÁN,69,339,292,59,72
2024,,2,(205)  INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,121,499,442,60,124
2024,,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,115,2091,1834,88,123
2024,,2,(207)  MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,85,4051,3468,103,94
2024,,2,(208)  MEDICO CIRUJANO,FES ZARAGOZA,50,4479,3935,110,55
2024,,2,(208)  MEDICO CIRUJANO,FES IZTACALA,100,5655,5034,108,112
2024,,2,(208)  MEDICO CIRUJANO,FACULTAD DE MEDICINA,176,14954,12466,112,184
2024,,2,(209)  OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,39,56,49,45,29
2024,,2,(209)  OPTOMETRIA,FES IZTACALA,37,332,286,75,38
2024,,2,(210)  PSICOLOGIA,FES IZTACALA,100,2446,2186,87,101
2024,,2,(210)  PSICOLOGIA,FES ZARAGOZA,126,3148,2785,88,126
2024,,2,(210)  PSICOLOGIA,FACULTAD DE PSICOLOGÍA,80,4592,3915,104,84
2024,,2,(210)  PSICOLOGIA,TLAXCALA,20,67,53,60,16
2024,,2,(211)  QUIMICA,FACULTAD DE QUÍMICA,32,345,286,97,35
2024,,2,(211)  QUIMICA,FES CUAUTITLÁN,38,137,122,65,39
2024,,2,(212)  QUIMICA DE ALIMENTOS,FACULTAD DE QUÍMICA,48,547,478,98,51
2024,,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FACULTAD DE QUÍMICA,60,2064,1792,105,60
2024,,2,(213)  QUIMICA FARMACEUTICO BIOLOGICA,FES ZARAGOZA,55,1455,1286,98,58
2024,,2,(214)  QUIMICA INDUSTRIAL,FES CUAUTITLÁN,60,217,193,59,61
2024,,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,40,45,38,45,33
2024,,2,(216)  CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,95,57,42,46,32
2024,,2,(217)  MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,40,61,50,47,36
2024,,2,(218)  BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,25,472,401,95,26
2024,,2,(219)  FARMACIA,FES CUAUTITLÁN,85,227,190,59,85
2024,,2,(220)  ENFERMERIA,FES ZARAGOZA,180,2728,2374,78,182
2024,,2,(220)  ENFERMERIA,TLAXCALA,18,105,75,60,17
2024,,2,(220)  ENFERMERIA,FES IZTACALA,130,1747,1538,76,136
2024,,2,(220)  ENFERMERIA,FACULTAD DE ENFERMERIA Y OBSTETRICIA,130,1558,1338,79,131
2024,,2,(221)  FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,63,399,325,60,77
2024,,2,(222)  ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,75,1107,876,80,89
2024,,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22,29,26,50,23
2024,,2,(225)  ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,27,24,47,22
2024,,2,(225)  ECOLOGIA,FES IZTACALA,22,86,73,63,25
2024,,2,(227)  NUTRIOLOGIA,FES ZARAGOZA,52,1890,1568,97,57
2024,,2,(230)  CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,35,25,49,12
2024,,3,(301)  ADMINISTRACION,FES CUAUTITLÁN,240,1039,907,59,251
2024,,3,(301)  ADMINISTRACION,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,390,6523,5543,90,409
2024,,3,(301)  ADMINISTRACION,OAXACA,70,90,74,45,50
2024,,3,(302)  CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,69,1369,1179,97,70
2024,,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,61,718,591,88,61
2024,,3,(303)  CIENCIAS POLITICAS Y ADMON PUBLICA,FES ACATLÁN,70,370,325,56,128
2024,,3,(304)  CONTADURIA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,580,5054,4406,85,589
2024,,3,(304)  CONTADURIA,OAXACA,70,61,50,46,41
2024,,3,(304)  CONTADURIA,FES CUAUTITLÁN,325,1082,959,57,329
2024,,3,(305)  DERECHO,FES ARAGÓN,249,3670,3240,74,393
2024,,3,(305)  DERECHO,FACULTAD DE DERECHO,556,6199,5295,86,585
2024,,3,(305)  DERECHO,FES ACATLÁN,199,2250,1965,70,280
2024,,3,(306)  ECONOMIA,FES ARAGÓN,130,629,556,67,138
2024,,3,(306)  ECONOMIA,FES ACATLÁN,140,525,470,63,148
2024,,3,(306)  ECONOMIA,FACULTAD DE ECONOMÍA,475,1577,1338,70,477
2024,,3,(307)  GEOGRAFIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,165,141,50,101
2024,,3,(308)  INFORMATICA,FES CUAUTITLÁN,75,301,268,62,79
2024,,3,(309)  PLANIF PARA EL DESARROLLO AGROPECUARIO,FES ARAGÓN,97,113,94,46,56
2024,,3,(310)  RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,39,1252,1094,104,39
2024,,3,(310)  RELACIONES INTERNACIONALES,FES ACATLÁN,63,944,829,87,63
2024,,3,(310)  RELACIONES INTERNACIONALES,FES ARAGÓN,82,1354,1213,88,84
2024,,3,(311)  SOCIOLOGIA,FES ARAGÓN,47,170,139,45,80
2024,,3,(311)  SOCIOLOGIA,FES ACATLÁN,80,201,173,45,89
2024,,3,(311)  SOCIOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,66,262,220,72,67
2024,,3,(312)  TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,340,880,800,45,399
2024,,3,(313)  ECONOMIA INDUSTRIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,124,97,63,45
2024,,3,(314)  ADMINISTRACION AGROPECUARIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,63,45,45,18
2024,,3,(315)  COMUNICACION,FES ACATLÁN,80,609,531,65,182
2024,,3,(316)  COMUNICACION Y PERIODISMO,FES ARAGÓN,145,1011,886,61,294
2024,,3,(317)  ESTUDIOS SOCIALES Y GESTION LOCAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,25,20,45,15
2024,,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,TLAXCALA,46,7,6,45,0
2024,,3,(318)  DESARROLLO COMUNITARIO PARA EL ENVEJECIMIENTO,FES ZARAGOZA,46,86,72,45,35
2024,,3,(319)  ANTROPOLOGIA,FACULTAD DE CIENCIAS POLÍTICAS Y SOCIALES,88,324,275,71,90
2024,,3,(320)  DESARROLLO TERRITORIAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32,8,7,53,4
2024,,3,(322)  GEOGRAFIA APLICADA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,30,38,36,46,30
2024,,3,(322)  GEOGRAFIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,13,4,2,60,0
2024,,3,(323)  TURISMO Y DESARROLLO SOSTENIBLE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,32,110,81,45,41
2024,,3,(324)  SOCIOLOGIA APLICADA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,25,16,13,50,10
2024,,4,(401)  ARTES VISUALES,FACULTAD DE ARTES Y DISEÑO,78,2063,1749,97,83
2024,,4,(402)  BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFÍA Y LETRAS,55,111,99,45,65
2024,,4,(403)  CANTO,FACULTAD DE MÚSICA,19,68,39,46,16
2024,,4,(404)  COMPOSICION,FACULTAD DE MÚSICA,21,72,41,58,21
2024,,4,(405)  DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLÁN,30,671,581,93,35
2024,,4,(405)  DISEÑO Y COMUNICACION VISUAL,FACULTAD DE ARTES Y DISEÑO,50,1492,1284,99,51
2024,,4,(406)  DISEÑO GRAFICO,FES ACATLÁN,36,2067,1823,97,36
2024,,4,(407)  EDUCACION MUSICAL,FACULTAD DE MÚSICA,28,56,37,47,20
2024,,4,(408)  ENSEÑANZA DE INGLES,FES ACATLÁN,98,251,150,45,112
2024,,4,(409)  ESTUDIOS LATINOAMERICANOS,FACULTAD DE FILOSOFÍA Y LETRAS,38,103,93,45,73
2024,,4,(410)  ETNOMUSICOLOGIA,FACULTAD DE MÚSICA,20,14,11,45,10
2024,,4,(411)  FILOSOFIA,FACULTAD DE FILOSOFÍA Y LETRAS,50,420,344,83,70
2024,,4,(411)  FILOSOFIA,FES ACATLÁN,77,140,123,45,89
2024,,4,(412)  HISTORIA,FES ACATLÁN,47,135,119,45,91
2024,,4,(412)  HISTORIA,FACULTAD DE FILOSOFÍA Y LETRAS,35,306,264,67,104
2024,,4,(413)  INSTRUMENTISTA,FACULTAD DE MÚSICA,102,98,68,41,56
2024,,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFÍA Y LETRAS,45,199,159,70,76
2024,,4,(414)  LENGUA Y LITERATURAS HISPANICAS,FES ACATLÁN,45,85,76,47,61
2024,,4,(415)  LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFÍA Y LETRAS,27,7,5,75,1
2024,,4,(416)  LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFÍA Y LETRAS,37,26,20,45,15
2024,,4,(417)  LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFÍA Y LETRAS,125,139,92,45,75
2024,,4,(418)  LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFÍA Y LETRAS,23,27,25,41,20
2024,,4,(419)  LETRAS CLASICAS,FACULTAD DE FILOSOFÍA Y LETRAS,20,61,55,65,27
2024,,4,(420)  LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFÍA Y LETRAS,32,415,349,96,32
2024,,4,(421)  PEDAGOGIA,FACULTAD DE FILOSOFÍA Y LETRAS,150,1932,1710,75,153
2024,,4,(421)  PEDAGOGIA,FES ACATLÁN,85,1137,1022,69,91
2024,,4,(421)  PEDAGOGIA,FES ARAGÓN,135,2067,1862,73,139
2024,,4,(422)  PIANO,FACULTAD DE MÚSICA,33,46,26,41,19
2024,,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,29,16,16,50,12
2024,,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,FACULTAD DE FILOSOFÍA Y LETRAS,17,80,70,80,17
2024,,4,(429)  DESARROLLO Y GESTION INTERCULTURALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,34,18,14,48,10
2024,,4,(430)  LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFÍA Y LETRAS,19,6,5,56,4
2024,,4,(431)  GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,8,6,55,3
2024,,4,(432)  LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,29,23,18,48,17
2024,,4,(433)  HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,35,36,27,46,25
2024,,4,(434)  ARTE Y DISEÑO,"PLANTEL TAXCO, GRO",45,133,101,45,60
2024,,4,(434)  ARTE Y DISEÑO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,47,172,138,60,54
2024,,4,(436)  TEATRO Y ACTUACION,FACULTAD DE MÚSICA,174,758,624,66,178
2024,,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,28,3,3,55,0
2024,,4,(437)  ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,FACULTAD DE FILOSOFÍA Y LETRAS,15,63,52,54,16
2024,,4,(438)  MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22,39,19,41,18
2024,,4,(439)  LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",34,156,82,54,50
2024,,4,(440)  TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGÜÍSTICA Y TRADUCCIÓN",20,579,312,100,31
2024,,4,(440)  TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",36,49,30,42,29
2025,Mayo,1,(101)  ACTUARIA,FACULTAD DE CIENCIAS,56,1581,1361,109,58
2025,Mayo,1,(101)  ACTUARIA,FES ACATLÁN,51,749,650,97,53
2025,Mayo,1,(102)  ARQUITECTURA,FES ACATLÁN,86,1576,1390,77,86
2025,Mayo,1,(102)  ARQUITECTURA,FES ARAGÓN,95,1973,1782,82,98
2025,Mayo,1,(102)  ARQUITECTURA,FACULTAD DE ARQUITECTURA,250,5571,4782,96,259
2025,Mayo,1,(103)  ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,25,360,325,87,25
2025,Mayo,1,(104)  CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,40,1252,1058,109,40
2025,Mayo,1,(105)  DISEÑO INDUSTRIAL,FES ARAGÓN,23,1063,901,91,28
2025,Mayo,1,(106)  FISICA,FACULTAD DE CIENCIAS,80,970,799,104,85
2025,Mayo,1,(107)  INGENIERIA CIVIL,FES ARAGÓN,142,935,822,68,152
2025,Mayo,1,(107)  INGENIERIA CIVIL,FES ACATLÁN,104,715,637,66,105
2025,Mayo,1,(107)  INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,130,1537,1291,88,131
2025,Mayo,1,(108)  INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,24,122,95,62,27
2025,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,100,1382,1173,97,102
2025,Mayo,1,(109)  INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,63,547,473,77,69
2025,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FES ARAGÓN,82,1771,1554,89,90
2025,Mayo,1,(110)  INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,110,3156,2709,101,125
2025,Mayo,1,(111)  INGENIERIA EN TELECOMUNICACIONES,FACULTAD DE INGENIERÍA,25,244,217,90,26
2025,Mayo,1,(112)  INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,22,103,86,75,23
2025,Mayo,1,(113)  INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,30,144,126,70,30
2025,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES ARAGÓN,50,666,602,78,53
2025,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,41,533,456,75,41
2025,Mayo,1,(114)  INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,71,1264,1088,95,76
2025,Mayo,1,(115)  INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,64,1998,1703,104,66
2025,Mayo,1,(115)  INGENIERIA MECANICA,FES ARAGÓN,39,877,791,87,39
2025,Mayo,1,(116)  INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,106,645,543,67,109
2025,Mayo,1,(117)  INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,62,510,437,72,63
2025,Mayo,1,(118)  INGENIERIA QUIMICA,FES ZARAGOZA,108,467,424,67,115
2025,Mayo,1,(118)  INGENIERIA QUIMICA,FES CUAUTITLÁN,66,258,224,63,71
2025,Mayo,1,(118)  INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,55,605,514,95,58
2025,Mayo,1,(119)  INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,32,136,123,72,34
2025,Mayo,1,(120)  INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,26,81,71,65,28
2025,Mayo,1,(121)  MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,260,491,438,52,261
2025,Mayo,1,(122)  MATEMATICAS,FACULTAD DE CIENCIAS,121,405,333,88,122
2025,Mayo,1,(123)  URBANISMO,FACULTAD DE ARQUITECTURA,25,204,180,83,27
2025,Mayo,1,(126)  TECNOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,22,122,92,81,24
2025,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,22,75,60,66,25
2025,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,28,29,26,46,19
2025,Mayo,1,(127)  CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,60,138,119,63,61
2025,Mayo,1,"(130)  ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,90,487,403,59,97
2025,Mayo,1,(131)  GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,38,39,30,47,21
2025,Mayo,1,(132)  TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,41,67,59,45,45
2025,Mayo,1,(133)  CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,44,37,29,45,24
2025,Mayo,1,(134)  FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13,295,243,103,13
2025,Mayo,1,(136)  MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,32,196,164,101,34
2025,Mayo,1,(137)  INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,19,254,205,94,19
2025,Mayo,1,(139)  INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13,1406,1165,117,20
2025,Mayo,1,(140)  MATEMATICAS PARA EL DESARROLLO,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,17,65,56,83,20
2025,Mayo,2,(201)  BIOLOGIA,FACULTAD DE CIENCIAS,130,1619,1356,95,136
2025,Mayo,2,(201)  BIOLOGIA,FES IZTACALA,110,809,706,79,110
2025,Mayo,2,(201)  BIOLOGIA,FES ZARAGOZA,105,783,677,76,108
2025,Mayo,2,(201)  BIOLOGIA,TLAXCALA,15,51,43,55,25
